"site","Mean beta"
"cg08087047",0.694799265890785
"cg08087268",0.707420881056385
"cg08088161",0.259375539635629
"cg08090407",0.514080702948819
"cg08090640",0.461961004082775
"cg08090772",0.103083931000058
"cg08092258",0.664049132115986
"cg08094571",0.2912996726966
"cg08097417",0.138525997022912
"cg08097581",0.485827166018211
"cg08097614",0.110006397233966
"cg08099136",0.332352129219914
"cg08101174",0.631990764930361
"cg08101193",0.722853535206962
"cg08104568",0.430963503822771
"cg08106973",0.305368246689448
"cg08110692",0.793955411046376
"cg08111167",0.157692431025803
"cg08111960",0.525959960956762
"cg08115618",0.615949660318468
"cg08116238",0.426114448822576
"cg08118354",0.585847306128882
"cg08118908",0.909742966793208
"cg08120226",0.267994801187855
"cg08121317",0.472128980629679
"cg08121652",0.680197443175701
"cg08122652",0.763409484946539
"cg08123045",0.494128134290511
"cg08124722",0.887729600084052
"cg08125503",0.303547717303144
"cg08125726",0.774133130453938
"cg08128734",0.580741489306609
"cg08129331",0.247009626220307
"cg08130663",0.765957819880377
"cg08130912",0.254109287144035
"cg08133584",0.449793106005197
"cg08136809",0.291798258012302
"cg08148802",0.456057336100912
"cg08151705",0.222110420367069
"cg08152065",0.722873708996887
"cg08157292",0.730264025161373
"cg08157575",0.730186580029881
"cg08158233",0.472204956993427
"cg08160085",0.695257573847445
"cg08164191",0.354729267494758
"cg08166362",0.745874311770029
"cg08168580",0.264705154657098
"cg08169325",0.0641523552841554
"cg08169949",0.0903811838578936
"cg08170911",0.396505752377042
"cg08173709",0.560714295888367
"cg08180596",0.763095849959651
"cg08181642",0.707624015024354
"cg08183425",0.764877774572665
"cg08186124",0.0314763426758988
"cg08186900",0.495710141676477
"cg08195176",0.459853797301962
"cg08197797",0.0958954332522635
"cg08200404",0.403643053455917
"cg08203788",0.224644200769605
"cg08204159",0.406596078035476
"cg08205443",0.584017514259171
"cg08208133",0.263075926276432
"cg08209133",0.15992442877258
"cg08210688",0.164896496541782
"cg08211301",0.605845687544057
"cg08212685",0.270737142784955
"cg08214927",0.783006871912362
"cg08220120",0.487051082714207
"cg08220136",0.171263839469326
"cg08220966",0.415191619447368
"cg08224569",0.408434577458705
"cg08224785",0.346440135252862
"cg08229360",0.223455017336564
"cg08231709",0.176492107997476
"cg08233235",0.607564071182494
"cg08234504",0.273100844087387
"cg08236537",0.604541838056958
"cg08241465",0.655689667095213
"cg08244301",0.274023274941352
"cg08245789",0.861192019748378
"cg08246800",0.700199472050389
"cg08250921",0.692405956755203
"cg08251036",0.904894255960886
"cg08251399",0.685465084295806
"cg08256939",0.310192918238476
"cg08257293",0.55239935965247
"cg08262429",0.869608434580305
"cg08264507",0.679331763290022
"cg08264519",0.414697979598465
"cg08266095",0.611522434176206
"cg08266168",0.748423116869114
"cg08267072",0.843476212144345
"cg08269974",0.370593136814277
"cg08270630",0.431859100381888
"cg08271907",0.455731621402399
"cg08271909",0.890126177958532
"cg08275704",0.620557427932935
"cg08278892",0.0581893244245136
"cg08280341",0.725342804831623
"cg08280936",0.124816566077895
"cg08283130",0.855560783842847
"cg08284926",0.556614488117306
"cg08287903",0.634649749557409
"cg08289567",0.766071965375814
"cg08289839",0.566937086658547
"cg08290628",0.530725038501739
"cg08292023",0.128252687046599
"cg08293075",0.593777767875618
"cg08297393",0.800812210793339
"cg08297686",0.285661330007315
"cg08297751",0.170902495622582
"cg08298591",0.554145622731841
"cg08298794",0.153037763348971
"cg08304608",0.822131899765742
"cg08305942",0.674233725260618
"cg08315613",0.508671422534124
"cg08316365",0.80856256872435
"cg08320703",0.552758204430699
"cg08321366",0.249967039866306
"cg08323969",0.303555498482384
"cg08324925",0.669224588381126
"cg08326019",0.95301889572714
"cg08327269",0.0282804430861728
"cg08331960",0.326156620953194
"cg08334899",0.13870885008623
"cg08335125",0.785135609668477
"cg08336234",0.380772533499251
"cg08337166",0.538222292338845
"cg08337633",0.0557001607231111
"cg08342194",0.788138998714859
"cg08342886",0.0577634557314286
"cg08343644",0.919706367216841
"cg08350797",0.860380881681051
"cg08352115",0.643956636900442
"cg08352755",0.457656494104645
"cg08353606",0.73650277448658
"cg08358907",0.404780120679295
"cg08363067",0.340346817569081
"cg08363345",0.670462246333663
"cg08364767",0.040104681002883
"cg08370996",0.106302634408938
"cg08374472",0.645572854619992
"cg08376828",0.144602090781086
"cg08377398",0.0332712773467711
"cg08380252",0.209764410542297
"cg08381046",0.798566963845282
"cg08382072",0.837693734615236
"cg08386692",0.240554148897052
"cg08387014",0.921164680679948
"cg08396193",0.831143775099946
"cg08397927",0.151348704592771
"cg08398132",0.496952185497808
"cg08399733",0.923952947675818
"cg08402850",0.552715700961066
"cg08402963",0.867503002544213
"cg08405119",0.417289242581586
"cg08408668",0.35482223110376
"cg08413469",0.0565326123341713
"cg08415156",0.652752723145853
"cg08415592",0.210457802328783
"cg08417595",0.715759151053386
"cg08420239",0.128728949153377
"cg08422803",0.383599032787818
"cg08424423",0.857130582713079
"cg08424749",0.257559318508191
"cg08425610",0.529075351274163
"cg08425678",0.33212434959663
"cg08425760",0.36282956813822
"cg08426200",0.440449134412264
"cg08426962",0.656827563662784
"cg08427067",0.603544858317889
"cg08428292",0.564689891154926
"cg08432509",0.69681105323149
"cg08434234",0.095592526206104
"cg08435683",0.634000749140309
"cg08438435",0.259561507733476
"cg08441138",0.26339401827325
"cg08443038",0.126241304502991
"cg08446111",0.736606112118177
"cg08452338",0.7966188791349
"cg08454455",0.127626968359767
"cg08458637",0.692059110123743
"cg08458745",0.398092386892094
"cg08460812",0.520526598132859
"cg08461586",0.092599617754486
"cg08461760",0.657818595797001
"cg08461772",0.370139270487037
"cg08462127",0.607410615251706
"cg08462501",0.531949265949725
"cg08468401",0.297737879638476
"cg08471335",0.704226664578025
"cg08472795",0.682727120551316
"cg08473330",0.139400728564122
"cg08474929",0.424457386286332
"cg08475827",0.157881959669507
"cg08482080",0.125559236805218
"cg08487215",0.166477240966139
"cg08487374",0.0385213092863065
"cg08493063",0.366147172841449
"cg08493959",0.537992298852345
"cg08494221",0.612046889078131
"cg08494390",0.679577731461477
"cg08496033",0.545010640659274
"cg08499881",0.381151272103571
"cg08504583",0.579378890750482
"cg08511485",0.123839482508168
"cg08511818",0.600500754623067
"cg08514311",0.530124421884158
"cg08521967",0.574354125362669
"cg08527324",0.368768120227104
"cg08528826",0.0935720403661935
"cg08528970",0.265102197517315
"cg08529529",0.123835703384824
"cg08530036",0.732291094527866
"cg08535978",0.659984920254264
"cg08537367",0.253853399294337
"cg08537845",0.707262856122652
"cg08537847",0.561675721872862
"cg08538581",0.708552510001914
"cg08540945",0.138348247709139
"cg08541518",0.177847750097508
"cg08542473",0.909391145370502
"cg08545213",0.847246710028709
"cg08545268",0.086195416363635
"cg08548500",0.692890748240145
"cg08549335",0.315308790882492
"cg08550101",0.136027347120977
"cg08553327",0.180941852725295
"cg08565197",0.461151295088877
"cg08566449",0.846583646405348
"cg08571362",0.179155980481569
"cg08573679",0.137955546174597
"cg08574423",0.0518022906437478
"cg08577046",0.774571653591401
"cg08578136",0.0588852960464395
"cg08582957",0.823588318181099
"cg08586500",0.410664852654187
"cg08586737",0.495023122481307
"cg08586913",0.83305686455759
"cg08587542",0.1882510777119
"cg08592707",0.0348229826584232
"cg08593157",0.70692870419331
"cg08594696",0.812127813519662
"cg08596532",0.633830002578864
"cg08597832",0.843597875666857
"cg08598221",0.473040589311546
"cg08612539",0.149010381581545
"cg08615650",0.58664347811881
"cg08620329",0.756325996529697
"cg08620751",0.356958329097825
"cg08621778",0.584344433975402
"cg08621893",0.742063921004187
"cg08622677",0.189209606859106
"cg08623787",0.197766145689792
"cg08632909",0.547240602188119
"cg08634298",0.711846133742228
"cg08634357",0.647689710074085
"cg08639339",0.399037031438805
"cg08640498",0.632238889638793
"cg08640901",0.544873284830985
"cg08642285",0.210958951838717
"cg08644356",0.505817015730459
"cg08644381",0.540539842200882
"cg08647039",0.335230613055726
"cg08653292",0.705549066047726
"cg08654655",0.490156483787802
"cg08657492",0.551436847519754
"cg08657654",0.750980251020285
"cg08658594",0.744404929380788
"cg08661469",0.145653577982465
"cg08667275",0.300640335521523
"cg08668790",0.128169994450033
"cg08669096",0.28151589964153
"cg08676425",0.148793880959406
"cg08677617",0.201152170846554
"cg08681855",0.191100360720272
"cg08684511",0.392925208657294
"cg08684991",0.644074126250986
"cg08686462",0.356223713209971
"cg08688043",0.756063373366289
"cg08690859",0.150081897753334
"cg08691235",0.498820414450126
"cg08693490",0.227749255986991
"cg08694544",0.114939192150482
"cg08700032",0.0650891054062731
"cg08703231",0.368626520090559
"cg08706545",0.0943123298812981
"cg08708229",0.061994513453142
"cg08711674",0.530254442470969
"cg08712669",0.121381761802663
"cg08715231",0.203987443128367
"cg08715791",0.0545152201380996
"cg08719486",0.441512050777357
"cg08719608",0.201452766600741
"cg08719712",0.106737448987001
"cg08722675",0.399636084902876
"cg08722695",0.875757060431664
"cg08726667",0.618543211194263
"cg08730245",0.52191304567257
"cg08730778",0.848774824187979
"cg08736813",0.59049157636516
"cg08739433",0.113115154565403
"cg08752433",0.43566722696935
"cg08756033",0.754035675606064
"cg08757670",0.753870986268703
"cg08761208",0.188692750909928
"cg08762484",0.585085828081226
"cg08763102",0.570828325441429
"cg08765811",0.726919114688042
"cg08767044",0.0513163637518705
"cg08770961",0.705096557436197
"cg08771731",0.040555330674971
"cg08774868",0.841017470431726
"cg08776109",0.232316411029393
"cg08783616",0.441652021731602
"cg08787083",0.818197893194036
"cg08787791",0.646424183656262
"cg08787968",0.515812044235045
"cg08788930",0.628879004891626
"cg08791347",0.335394389536796
"cg08792703",0.285637429489769
"cg08796240",0.820796748314332
"cg08796391",0.588446974368168
"cg08801479",0.872235509567774
"cg08806496",0.124769877958127
"cg08810397",0.595132157832252
"cg08813062",0.0957972534036351
"cg08813944",0.764678292850326
"cg08817867",0.262513740175458
"cg08820801",0.623560015793141
"cg08822136",0.41019279369975
"cg08822715",0.11194085594806
"cg08822891",0.649347172677182
"cg08824291",0.856065872408608
"cg08826152",0.289773622620319
"cg08832414",0.279360927524132
"cg08832695",0.559388537417555
"cg08849294",0.603858361101711
"cg08849613",0.767412282859172
"cg08850169",0.454375705518858
"cg08854834",0.69880458792351
"cg08858540",0.842199354965496
"cg08858998",0.430616648771286
"cg08861957",0.698643651377029
"cg08862479",0.628829760632051
"cg08864310",0.640117173254677
"cg08866794",0.162992599467761
"cg08872425",0.604415023343245
"cg08872493",0.645014131056065
"cg08873792",0.708651429443799
"cg08876103",0.367160193936606
"cg08876481",0.876134965169479
"cg08881614",0.665373037210718
"cg08884752",0.6498542776665
"cg08884932",0.459983766444041
"cg08885800",0.196728323997737
"cg08888956",0.452444885053711
"cg08894401",0.832029031828034
"cg08894588",0.523265753351062
"cg08896629",0.0305325314715142
"cg08898569",0.840555795413587
"cg08899105",0.428107068048943
"cg08899632",0.035353477974869
"cg08900043",0.1060404763882
"cg08900316",0.857641121118458
"cg08904363",0.104382388365658
"cg08904394",0.58084228224231
"cg08909806",0.127877291245586
"cg08911692",0.813271424905715
"cg08915171",0.88979541519709
"cg08920210",0.302905690639231
"cg08924321",0.625521978255724
"cg08926287",0.36614018677936
"cg08927006",0.0892126343109274
"cg08928189",0.42610089036911
"cg08928882",0.0431222168716581
"cg08929626",0.792153759838755
"cg08934126",0.251343318217253
"cg08936516",0.857589420578123
"cg08937102",0.401005673449425
"cg08939394",0.312081527489305
"cg08939850",0.447298440430012
"cg08941639",0.15960929202294
"cg08944236",0.274860649136866
"cg08945450",0.288320220637484
"cg08949164",0.133311687564751
"cg08951051",0.424262798916772
"cg08951638",0.516573111041842
"cg08952306",0.638406889725797
"cg08955995",0.212519810995828
"cg08957484",0.378741536606806
"cg08958747",0.66403280180106
"cg08959230",0.679224242515055
"cg08961664",0.510244276881092
"cg08965235",0.211540585206889
"cg08966889",0.566302416687556
"cg08973191",0.557407321105373
"cg08973950",0.548369086197966
"cg08985885",0.175692668949494
"cg08992872",0.123340758257186
"cg09000832",0.218673857055402
"cg09001549",0.825160259821994
"cg09004241",0.5809415841624
"cg09005651",0.586114297466213
"cg09007354",0.446297865885048
"cg09009788",0.615166840221427
"cg09012125",0.5041988078462
"cg09013220",0.954429022871095
"cg09014329",0.38013569753423
"cg09018483",0.708816560165326
"cg09018739",0.554712597569429
"cg09019635",0.814470596746198
"cg09019938",0.0781263419852262
"cg09022230",0.686548952856656
"cg09022607",0.429166461925156
"cg09022921",0.976636696104702
"cg09028383",0.409990908098787
"cg09029085",0.426397288226563
"cg09032544",0.66549136543941
"cg09035101",0.144861887152761
"cg09037712",0.761495542725709
"cg09039672",0.438641494675332
"cg09041183",0.604429866305912
"cg09045681",0.0926183051620323
"cg09050670",0.213242861983235
"cg09057885",0.708358125365687
"cg09061454",0.941823295952531
"cg09063663",0.381702536110832
"cg09063936",0.180734319168934
"cg09066963",0.642176028787252
"cg09069072",0.827749997283406
"cg09069499",0.5535488540754
"cg09070378",0.788336597107549
"cg09072576",0.599247574982665
"cg09076927",0.608244849925002
"cg09077934",0.176870817680873
"cg09082287",0.165080904138905
"cg09084200",0.264248926433415
"cg09084391",0.90225899029803
"cg09085220",0.924483882787172
"cg09088496",0.67764823546105
"cg09092525",0.551495740625919
"cg09096950",0.34422858794963
"cg09099177",0.674841105399553
"cg09099868",0.403381368707164
"cg09100343",0.553274347011839
"cg09100593",0.628854430903371
"cg09105193",0.113959264116077
"cg09107710",0.824229385362526
"cg09109383",0.575610806659986
"cg09112514",0.0789310980622257
"cg09113483",0.588554418240032
"cg09115473",0.695954135322001
"cg09115984",0.165422715180519
"cg09118625",0.606904183558871
"cg09124496",0.67243788936085
"cg09126090",0.763568472221607
"cg09131339",0.264461141992306
"cg09133026",0.771756390668755
"cg09137533",0.351708072372285
"cg09138892",0.595943471190398
"cg09141303",0.623810934596469
"cg09143195",0.198340372481767
"cg09144964",0.891103933490962
"cg09146459",0.27231207444986
"cg09150519",0.334748197925448
"cg09150928",0.722500567092578
"cg09152089",0.767909248322338
"cg09154591",0.508590311033586
"cg09155044",0.657226962692147
"cg09157176",0.213571061635077
"cg09160955",0.248863851350527
"cg09162146",0.0898872785489837
"cg09164206",0.761018777782156
"cg09168222",0.705884880536111
"cg09169132",0.636652752906558
"cg09174555",0.303313235094142
"cg09178261",0.337496107929192
"cg09178678",0.232367048131908
