"site","Coefficient","order","Model"
"cg24781737",-0.0843533522177522,1,"Age-Young"
"cg14099345",-0.420906826122396,1,"Age-Young"
"cg27278843",0.799134580573838,1,"Age-Young"
"cg14753356",-0.137584530391226,1,"Age-Young"
"cg03593823",-0.371461017052434,1,"Age-Young"
"cg06757928",-0.238378869700091,1,"Age-Young"
"cg12130211",0.307864958837985,1,"Age-Young"
"cg15928106",0.477650555619764,1,"Age-Young"
"cg07357157",0.429724542834747,1,"Age-Young"
"cg16167741",1.89949686274675,1,"Age-Young"
"cg21058822",0.587275820532721,1,"Age-Young"
"cg05377527",-0.111358600700004,1,"Age-Young"
"cg08353606",0.904551421660572,1,"Age-Young"
"cg08186900",0.472665053218221,1,"Age-Young"
"cg13726191",-0.402429845416651,1,"Age-Young"
"cg02275530",0.481828050810278,1,"Age-Young"
"cg03640258",0.73177813635342,1,"Age-Young"
"cg05185634",0.251561303264921,1,"Age-Young"
"cg25521400",0.83346363043552,1,"Age-Young"
"cg01273309",0.829269307179502,1,"Age-Young"
"cg07884764",-0.792525393442856,1,"Age-Young"
"cg15095727",0.979773868158564,1,"Age-Young"
"cg20533952",0.29337315946021,1,"Age-Young"
"cg06145800",0.0681962324801777,1,"Age-Young"
"cg01516872",0.0151565006367246,1,"Age-Young"
"cg11872583",-0.680324623682662,1,"Age-Young"
"cg09739413",0.0470894345713908,1,"Age-Young"
"cg11935248",0.399478518504943,1,"Age-Young"
"cg07856667",-0.45085756918667,1,"Age-Young"
"cg13867370",-0.10967956855579,1,"Age-Young"
"cg05425326",0.110451547454669,1,"Age-Young"
"cg15408080",0.643310807403941,1,"Age-Young"
"cg09879253",0.411310307332491,1,"Age-Young"
"cg15681255",0.067063849231962,1,"Age-Young"
"cg11402700",0.324831132745357,1,"Age-Young"
"cg26034658",-0.0120294331583363,1,"Age-Young"
"cg11127915",-0.975941861570565,1,"Age-Young"
"cg13316977",0.279229794188406,1,"Age-Young"
"cg06836406",0.564458766608016,1,"Age-Young"
"cg22626747",0.158450097899203,1,"Age-Young"
"cg18563860",-0.780484424795735,1,"Age-Young"
"cg23615741",0.450788170982171,1,"Age-Young"
"cg11010561",0.0378140938850461,1,"Age-Young"
"cg24503796",-0.084168800262785,1,"Age-Young"
"cg07172755",0.180603034896524,1,"Age-Young"
"cg26588812",-0.433142527783677,1,"Age-Young"
"cg01571001",0.0509654554407623,1,"Age-Young"
"cg03027739",-0.120885701433917,1,"Age-Young"
"cg19741273",-0.0018008162926502,1,"Age-Young"
"cg06683078",0.0317460745938092,1,"Age-Young"
"cg05848175",1.10704378558907,1,"Age-Young"
"cg01211124",-0.858080547241151,1,"Age-Young"
"cg20141118",-1.28410743567225,1,"Age-Young"
"cg14315334",0.126388868412497,1,"Age-Young"
"cg07097417",-0.604510699901136,1,"Age-Young"
"cg07765674",-0.500116152112979,1,"Age-Young"
"cg02814054",-0.160280703488044,1,"Age-Young"
"cg00259518",0.0228949003961818,1,"Age-Young"
"cg27006914",-0.365727744413337,1,"Age-Young"
"cg08756033",0.533245176395087,1,"Age-Young"
"cg17329494",-1.38592461685534,1,"Age-Young"
"cg03065175",0.636367493613405,1,"Age-Young"
"cg22698744",-0.565865860573278,1,"Age-Young"
"cg12393668",-0.252712511512048,1,"Age-Young"
"cg21529807",-0.444803341464988,1,"Age-Young"
"cg06962782",-0.0079059141394729,1,"Age-Young"
"cg08757670",-0.59360905581515,1,"Age-Young"
"cg10171489",0.161502621824003,1,"Age-Young"
"cg23877683",0.0708021403905892,1,"Age-Young"
"cg26555664",-0.372571896850736,1,"Age-Young"
"cg07018645",0.18024431157697,1,"Age-Young"
"cg07693974",0.197954158777122,1,"Age-Young"
"cg08004525",0.339875583200112,1,"Age-Young"
"cg08537845",-0.723355546326899,1,"Age-Young"
"cg19724567",-0.660705790015688,1,"Age-Young"
"cg06500792",0.0844476832157186,1,"Age-Young"
"cg22348673",0.0526999562713385,1,"Age-Young"
"cg08121652",0.367629688541587,1,"Age-Young"
"cg20611334",0.285002795525352,1,"Age-Young"
"cg07052063",-0.874142387226271,1,"Age-Young"
"cg12173150",-0.0372968829979165,1,"Age-Young"
"cg27589809",-0.991480306329131,1,"Age-Young"
"cg21907850",-0.0823614609419114,1,"Age-Young"
"cg11229513",-0.406268636597483,1,"Age-Young"
"cg15482422",0.737051577631792,1,"Age-Young"
"cg07158339",-0.0744851545080195,1,"Age-Young"
"cg07915206",0.0636414755078549,1,"Age-Young"
"cg07487572",-0.0200583202626026,1,"Age-Young"
"cg21519787",-1.01596944414261,1,"Age-Young"
"cg22012299",-0.999307144983571,1,"Age-Young"
"cg11069470",0.340087340098367,1,"Age-Young"
"cg21641573",0.131428386309375,1,"Age-Young"
"cg16379999",0.281642434033043,1,"Age-Young"
"cg04530628",0.159124882615141,1,"Age-Young"
"cg18642459",-0.0825078694991619,1,"Age-Young"
"cg15130459",-1.18321468282069,1,"Age-Young"
"cg09788008",0.298016028730026,1,"Age-Young"
"cg01948202",0.279146548768488,1,"Age-Young"
"cg22770911",0.0053296207246238,1,"Age-Young"
"cg14772615",-0.59430173390157,1,"Age-Young"
"cg19154600",0.396391474544848,1,"Age-Young"
"cg19321018",0.776335773511365,1,"Age-Young"
"cg04561237",0.0934309147477643,1,"Age-Young"
"cg21869046",0.106684900328696,1,"Age-Young"
"cg13610026",0.322566996704874,1,"Age-Young"
"cg03899510",-1.54777534260765,1,"Age-Young"
"cg23142799",-0.108648803346425,1,"Age-Young"
"cg04348305",1.00440302355021,1,"Age-Young"
"cg07739369",0.292087240741266,1,"Age-Young"
"cg03512248",-0.0442737188284786,1,"Age-Young"
"cg04929355",-0.237921145833679,1,"Age-Young"
"cg17946714",-0.581038778187448,1,"Age-Young"
"cg10020890",0.0761551781984216,1,"Age-Young"
"cg01894038",0.0013844095657187,1,"Age-Young"
"cg12299554",0.21193896019957,1,"Age-Young"
"cg02058108",-0.389237563802722,1,"Age-Young"
"cg02675173",0.102332035549812,1,"Age-Young"
"cg24595580",0.165921518585201,1,"Age-Young"
"cg26955540",0.0811392302865258,1,"Age-Young"
"cg19084053",0.0001764249242303,1,"Age-Young"
"cg09063936",0.280211132785225,1,"Age-Young"
"cg19498794",0.910909884368584,1,"Age-Young"
"cg17172331",-0.81131492939417,1,"Age-Young"
"cg07298772",1.54382676222776,1,"Age-Young"
"cg25744552",1.27756377727285,1,"Age-Young"
"cg15982419",-0.748979008942551,1,"Age-Young"
"cg00493304",-0.105002842606132,1,"Age-Young"
"cg03589820",-0.591522319507531,1,"Age-Young"
"cg23527621",0.796215261587182,1,"Age-Young"
"cg10601943",0.222575449854768,1,"Age-Young"
"cg18402201",0.208202518810054,1,"Age-Young"
"cg16279999",0.113188060405739,1,"Age-Young"
"cg01955533",0.695798222100316,1,"Age-Young"
"cg06679494",0.163658740828624,1,"Age-Young"
"cg00459119",0.893766600872232,1,"Age-Young"
"cg10691109",0.479263549975346,1,"Age-Young"
"cg26207568",0.518170983911292,1,"Age-Young"
"cg26674546",0.780658795773597,1,"Age-Young"
"cg06244417",0.21716961170176,1,"Age-Young"
"cg22728904",-0.390269622898078,1,"Age-Young"
"cg06479433",-0.275690767209005,1,"Age-Young"
"cg16694293",0.218799765934737,1,"Age-Young"
"cg17972213",-0.0329425871639539,1,"Age-Young"
"cg07504763",0.0287777561526223,1,"Age-Young"
"cg24211214",-0.113287981554775,1,"Age-Young"
"cg13628022",0.418264610567352,1,"Age-Young"
"cg14780255",1.10284488065756,1,"Age-Young"
"cg05014727",-0.622375809646899,1,"Age-Young"
"cg15948504",0.0274820970832022,1,"Age-Young"
"cg14188401",-1.08055470858321,1,"Age-Young"
"cg06458086",-0.0113317646233534,1,"Age-Young"
"cg03894068",0.388205575204874,1,"Age-Young"
"cg10170847",-0.0390339451275275,1,"Age-Young"
"cg20255370",0.188716956118438,1,"Age-Young"
"cg24429836",-0.19061649513348,1,"Age-Young"
"cg17198711",0.351217498548942,1,"Age-Young"
"cg09538006",0.693321904787795,1,"Age-Young"
"cg26942829",-0.382681510413141,1,"Age-Young"
"cg18556834",0.601606012610875,1,"Age-Young"
"cg02220284",-0.716253255410204,1,"Age-Young"
"cg16185666",0.113613289783043,1,"Age-Young"
"cg00688820",0.75504172600425,1,"Age-Young"
"cg12162759",-0.293380880183823,1,"Age-Young"
"cg00640314",-0.0845957572390911,1,"Age-Young"
"cg14181409",0.369492349687872,1,"Age-Young"
"cg03111404",-0.048041073798567,1,"Age-Young"
"cg21380024",0.808879297382942,1,"Age-Young"
"cg24074477",0.473486494003339,1,"Age-Young"
"cg17110524",0.213413459237425,1,"Age-Young"
"cg05908442",-0.874323326770388,1,"Age-Young"
"cg07740110",-0.203196440233512,1,"Age-Young"
"cg07613364",0.287480627108914,1,"Age-Young"
"cg21241823",0.817311861518775,1,"Age-Young"
"cg27053337",-0.547399005671204,1,"Age-Young"
"cg02304353",-0.0105061922271288,1,"Age-Young"
"cg14245804",0.452204275022327,1,"Age-Young"
"cg16509239",-0.292350092825575,1,"Age-Young"
"cg20793420",-0.084755451235045,1,"Age-Young"
"cg14227558",-0.225319559730892,1,"Age-Young"
"cg05083852",-0.852465160099357,1,"Age-Young"
"cg06744585",0.160600294422092,1,"Age-Young"
"cg26536240",-0.205062012382274,1,"Age-Young"
"cg26189139",0.17069363233614,1,"Age-Young"
"cg16411256",-0.195633151415023,1,"Age-Young"
"cg12547959",0.422473597766954,1,"Age-Young"
"cg01076874",-0.877939003096522,1,"Age-Young"
"cg16115072",-0.0235714730435032,1,"Age-Young"
"cg27561907",0.526082410204088,1,"Age-Young"
"cg06970884",-0.72240045300803,1,"Age-Young"
"cg21995800",-0.938147872597709,1,"Age-Young"
"cg10265365",1.30507097442357,1,"Age-Young"
"cg08894401",-0.0649911381547689,1,"Age-Young"
"cg20228731",0.0276493645540022,1,"Age-Young"
"cg03523630",-0.380682113412538,1,"Age-Young"
"cg18053607",-0.51113880490261,1,"Age-Young"
"cg04340435",-0.105069598885836,1,"Age-Young"
"cg20000464",-0.254220824269972,1,"Age-Young"
"cg04731038",-0.687541904483179,1,"Age-Young"
"cg26656658",-1.43269690471041,1,"Age-Young"
"cg13929658",-0.398745873712502,1,"Age-Young"
"cg12610471",-0.0624997577563046,1,"Age-Young"
"cg13353574",-0.630111116989793,1,"Age-Young"
"cg16904330",-0.018957351419945,1,"Age-Young"
"cg27612129",-0.143485655402773,1,"Age-Young"
"cg17585528",0.239229096629908,1,"Age-Young"
"cg19491035",0.464214600036524,1,"Age-Young"
"cg21577356",0.331593719525527,1,"Age-Young"
"cg18619616",0.0501197359522726,1,"Age-Young"
"cg03335938",0.18769343778608,1,"Age-Young"
"cg05266781",0.191852783466643,1,"Age-Young"
"cg20248204",0.148347974638339,1,"Age-Young"
"cg00833441",1.38723043721941,1,"Age-Young"
"cg18673377",0.143788113152911,1,"Age-Young"
"cg18253757",1.47637039062371,1,"Age-Young"
"cg13736497",0.256020079608523,1,"Age-Young"
"cg26742320",-0.859273140840054,1,"Age-Young"
"cg19358608",-0.479251621658859,1,"Age-Young"
"cg16071713",-0.511368957635989,1,"Age-Young"
"cg03987786",-0.0315996895908019,1,"Age-Young"
"cg24682723",-0.0822952561952717,1,"Age-Young"
"cg03779937",0.0579186354207625,1,"Age-Young"
"cg16537483",0.750265418948858,1,"Age-Young"
"cg06455149",0.39634263379756,1,"Age-Young"
"cg25095518",-0.592012930277916,1,"Age-Young"
"cg00741333",-0.253494217058015,1,"Age-Young"
"cg03906843",-0.263715847289298,1,"Age-Young"
"cg18316974",-0.155847438039279,1,"Age-Young"
"cg20738500",-0.144446681934443,1,"Age-Young"
"cg19220719",0.43232478100414,1,"Age-Young"
"cg08058156",1.11993108950044,1,"Age-Young"
"cg00982521",0.379066340510461,1,"Age-Young"
"cg06125903",-0.0830613678446735,1,"Age-Young"
"cg00055726",-0.231193501398091,1,"Age-Young"
"cg14909495",-0.106405089144949,1,"Age-Young"
"cg10408284",-0.493487068542647,1,"Age-Young"
"cg16858211",0.149609732855782,1,"Age-Young"
"cg13247398",-1.41121700966826,1,"Age-Young"
"cg22967717",0.158210888408226,1,"Age-Young"
"cg17718377",1.02833820459972,1,"Age-Young"
"cg24105081",0.570372785834257,1,"Age-Young"
"cg05303280",-0.558775902315289,1,"Age-Young"
"cg04603130",-0.537586158591123,1,"Age-Young"
"cg06727242",0.0634018896415049,1,"Age-Young"
"cg12215528",-0.989425575733712,1,"Age-Young"
"cg16204414",-1.01071514354028,1,"Age-Young"
"cg26504229",0.180542340283357,1,"Age-Young"
"cg17069533",-0.640490169002628,1,"Age-Young"
"cg04670451",-0.39665383076315,1,"Age-Young"
"cg23387401",-0.0341387967728882,1,"Age-Young"
"cg06285333",-0.0655876196539829,1,"Age-Young"
"cg26314966",0.479667790791811,1,"Age-Young"
"cg01410359",-0.0556657283323504,1,"Age-Young"
"cg10295552",0.169224209635879,1,"Age-Young"
"cg23885108",0.123350237016663,1,"Age-Young"
"cg13609385",-0.121871751816792,1,"Age-Young"
"cg15475272",0.148524700096997,1,"Age-Young"
"cg00955808",-0.161810413968233,1,"Age-Young"
"cg23753748",-0.566780649999283,1,"Age-Young"
"cg10421979",-0.043670283546097,1,"Age-Young"
"cg04094548",-0.450929877570239,1,"Age-Young"
"cg00475235",0.02859192043554,1,"Age-Young"
"cg19821128",0.408986170782968,1,"Age-Young"
"cg15802263",0.547681398986948,1,"Age-Young"
"cg26058502",-0.926208856029558,1,"Age-Young"
"cg19268695",-0.0131934039818511,1,"Age-Young"
"cg10264003",0.467531073725468,1,"Age-Young"
"cg15255946",0.922654121769028,1,"Age-Young"
"cg00747849",-0.0836847837459383,1,"Age-Young"
"cg17086773",-0.212388540226824,1,"Age-Young"
"cg27442349",0.104868662476616,1,"Age-Young"
"cg18322569",0.0319624328054915,1,"Age-Young"
"cg11647493",-0.616992938700262,1,"Age-Young"
"cg05901196",0.16884301028041,1,"Age-Young"
"cg22365240",-0.796213478590602,1,"Age-Young"
"cg23411426",0.837572815332418,1,"Age-Young"
"cg06806958",0.107213605269359,1,"Age-Young"
"cg26196424",0.782405940256646,1,"Age-Young"
"cg04651583",-0.107357248465027,1,"Age-Young"
"cg07940585",-0.0699499299742766,1,"Age-Young"
"cg19426731",-1.16756840903377,1,"Age-Young"
"cg22268271",-0.102833798295059,1,"Age-Young"
"cg17344321",0.183373158621584,1,"Age-Young"
"cg14523574",0.179466842580257,1,"Age-Young"
"cg09115473",-1.49227020364117,1,"Age-Young"
"cg17950348",0.483156278069215,1,"Age-Young"
"cg14701962",0.043933379383129,1,"Age-Young"
"cg00259097",0.684731430859434,1,"Age-Young"
"cg13832604",0.324892072446229,1,"Age-Young"
"cg17558772",-0.408058183590225,1,"Age-Young"
"cg00737841",0.0560956642218259,1,"Age-Young"
"cg06720722",1.03349958881768,1,"Age-Young"
"cg26126740",0.909352253160075,1,"Age-Young"
"cg07685563",0.225770705148389,1,"Age-Young"
"cg25259479",-0.356745300028914,1,"Age-Young"
"cg12761472",0.240419138553021,1,"Age-Young"
"cg24166457",-0.903093883155806,1,"Age-Young"
"cg13872898",-0.135024398692549,1,"Age-Young"
"cg07894352",1.05315453004241,1,"Age-Young"
"cg00691729",0.61609137259591,1,"Age-Young"
"cg03018380",0.319358496993235,1,"Age-Young"
"cg18369325",0.0414707005414174,1,"Age-Young"
"cg10136560",0.814980393780039,1,"Age-Young"
"cg21198638",-0.643856794605148,1,"Age-Young"
"cg09032544",-0.14085840388379,1,"Age-Young"
"cg05486872",-0.272977087827965,1,"Age-Young"
"cg26562772",-1.5688099603679,1,"Age-Young"
"cg08297393",-0.656280196173257,1,"Age-Young"
"cg16426215",-0.0619218340243636,1,"Age-Young"
"cg14752089",0.252570071130315,1,"Age-Young"
"cg23496571",-0.274527309407705,1,"Age-Young"
"cg18235690",-0.529121735392288,1,"Age-Young"
"cg23713079",0.141909940143303,1,"Age-Young"
"cg00620464",1.23426994470757,1,"Age-Young"
"cg08036553",-0.14807386808701,1,"Age-Young"
"cg04723534",0.214343355780017,1,"Age-Young"
"cg24025721",-0.0205361329378686,1,"Age-Young"
"cg02639366",-0.677752562511731,1,"Age-Young"
"cg17437939",0.603642733833767,1,"Age-Young"
"cg16223546",0.109457541965374,1,"Age-Young"
"cg21398996",-0.482155323617987,1,"Age-Young"
"cg04908625",0.250878025527269,1,"Age-Young"
"cg00924459",0.167622984865081,1,"Age-Young"
"cg10053779",-0.109353463282638,1,"Age-Young"
"cg15931839",-0.353651692364316,1,"Age-Young"
"cg16166968",0.167474921107643,1,"Age-Young"
"cg10231179",-0.504889743563687,1,"Age-Young"
"cg24642169",0.277662008994931,1,"Age-Young"
"cg25404758",-0.0188269510402347,1,"Age-Young"
"cg16371518",0.294423142058439,1,"Age-Young"
"cg08973950",-0.447740523850841,1,"Age-Young"
"cg14557185",0.206692592297243,1,"Age-Young"
"cg01454592",1.33256452579316,1,"Age-Young"
"cg02408850",-0.338322509468577,1,"Age-Young"
"cg15970666",0.538167050322775,1,"Age-Young"
"cg12589798",0.369487431494578,1,"Age-Young"
"cg09572125",0.597015526721677,1,"Age-Young"
"cg20098478",-0.194777900747977,1,"Age-Young"
"cg06711254",2.11440405836142,1,"Age-Young"
"cg04485799",0.749996685934596,1,"Age-Young"
"cg16888547",-1.51581099590367,1,"Age-Young"
"cg26885220",0.0819635121826614,1,"Age-Young"
"cg16686396",-2.01327852436059,1,"Age-Young"
"cg08363345",0.280997957442672,1,"Age-Young"
"cg05018460",-1.09864810114816,1,"Age-Young"
"cg11530995",0.198495831925393,1,"Age-Young"
"cg16744973",0.291738327601434,1,"Age-Young"
"cg22883889",0.285402017424899,1,"Age-Young"
"cg07283441",0.177575898129541,1,"Age-Young"
"cg11752320",0.0371782219849265,1,"Age-Young"
"cg05766064",0.975806638146856,1,"Age-Young"
"cg23256579",-0.771766206446635,1,"Age-Young"
"cg20125920",-0.0931790267642161,1,"Age-Young"
"cg10850725",0.138972738237553,1,"Age-Young"
"cg13691961",-0.490693360939884,1,"Age-Young"
"cg01366985",-0.798198447657717,1,"Age-Young"
"cg20740903",-0.666561200985931,1,"Age-Young"
"cg14851263",-0.0854681486580993,1,"Age-Young"
"cg26547816",-0.827562713082816,1,"Age-Young"
"cg00986133",-0.311716322792061,1,"Age-Young"
"cg02716826",-0.504083089732223,1,"Age-Young"
"cg02118562",-0.0271394441043028,1,"Age-Young"
"cg10090568",-0.53955954128415,1,"Age-Young"
"cg19040266",0.198963185058022,1,"Age-Young"
"cg14441480",0.199979710466925,1,"Age-Young"
"cg16872071",0.622111193958762,1,"Age-Young"
"cg11573518",0.323507634880864,1,"Age-Young"
"cg02449166",0.162792043827567,1,"Age-Young"
"cg20761322",0.228915110914819,1,"Age-Young"
"cg09320690",-0.0220691040284264,1,"Age-Young"
"cg19889780",-1.42161205125686,1,"Age-Young"
"cg20234855",0.85495569647477,1,"Age-Young"
"cg03359095",-1.63828964286869,1,"Age-Young"
"cg24380489",-0.0443431512264871,1,"Age-Young"
"cg13808012",0.0782816471536904,1,"Age-Young"
"cg00709775",0.659397506633186,1,"Age-Young"
"cg06144905",0.784936601315292,1,"Age-Young"
"cg20415811",-0.438065266253025,1,"Age-Young"
"cg13547237",-0.271447835397338,1,"Age-Young"
"cg11116758",-0.0971764917409672,1,"Age-Young"
"cg02943456",0.278790330980322,1,"Age-Young"
"cg25233555",0.48426138113862,1,"Age-Young"
"cg21239317",0.307441782505554,1,"Age-Young"
"cg18399451",-2.54548774905867e-05,1,"Age-Young"
"cg14771240",-1.32177390605672,1,"Age-Young"
"cg13756273",-0.324189984606123,1,"Age-Young"
"cg03249011",0.760212891048038,1,"Age-Young"
"cg09879107",-0.543398465401052,1,"Age-Young"
"cg08494390",0.121648366477027,1,"Age-Young"
"cg26761744",0.739414435843144,1,"Age-Young"
"cg11566441",-0.6398436715524,1,"Age-Young"
"cg13849525",-0.945375731225167,1,"Age-Young"
"cg03931865",0.322906315157087,1,"Age-Young"
"cg23786152",0.231919617335009,1,"Age-Young"
"cg03890691",0.984773589200549,1,"Age-Young"
"cg21099470",-0.0596593464094319,1,"Age-Young"
"cg08822136",0.112397613025741,1,"Age-Young"
"cg17042439",-0.952000727187456,1,"Age-Young"
"cg20411555",-0.60299054743771,1,"Age-Young"
"cg16190265",-0.477374506494168,1,"Age-Young"
"cg14143519",-0.303221927303541,1,"Age-Young"
"cg03518202",0.743216839029237,1,"Age-Young"
"cg12027254",1.06746030442474,1,"Age-Young"
"cg06394460",0.272092440341021,1,"Age-Young"
"cg04503319",-2.33847071302055,1,"Age-Young"
"cg20584732",0.46102010861546,1,"Age-Young"
"cg16700025",0.014512906234393,1,"Age-Young"
"cg21205305",-0.139597360186802,1,"Age-Young"
"cg11938455",0.258044260348002,1,"Age-Young"
"cg05890019",-0.548992892845577,1,"Age-Young"
"cg17197519",0.26683849966867,1,"Age-Young"
"cg08861957",-1.1205961441793,1,"Age-Young"
"cg09414627",-0.0731991972120915,1,"Age-Young"
"cg25621991",-0.333855813506113,1,"Age-Young"
"cg10259872",-0.122236782250647,1,"Age-Young"
"cg12997627",-0.781928706976064,1,"Age-Young"
"cg16513932",0.22951567917651,1,"Age-Young"
"cg11339839",-0.381093689112628,1,"Age-Young"
"cg03079132",-0.628645919298536,1,"Age-Young"
"cg04731988",-0.202387408704823,1,"Age-Young"
"cg05740254",0.53046626104457,1,"Age-Young"
"cg15527515",0.837922336666115,1,"Age-Young"
"cg21091197",0.502885298067981,1,"Age-Young"
"cg05470166",0.090760310041618,1,"Age-Young"
"cg14787477",0.0344059855669281,1,"Age-Young"
"cg23479730",-0.310721147908194,1,"Age-Young"
"cg04410989",-0.492175937479951,1,"Age-Young"
"cg06933384",0.999451981797908,1,"Age-Young"
"cg16024891",-0.164513822515029,1,"Age-Young"
"cg09610644",1.18388865708928,1,"Age-Young"
"cg18215449",-0.0378167924286629,1,"Age-Young"
"cg15033140",0.33488866941535,1,"Age-Young"
"cg15286847",0.328078923812597,1,"Age-Young"
"cg26616258",-0.382718348853496,1,"Age-Young"
"cg16060330",0.26392501502265,1,"Age-Young"
"cg02524863",1.01939198787214,1,"Age-Young"
"cg19240637",0.250159874219832,1,"Age-Young"
"cg27565650",1.36716515708711,1,"Age-Young"
"cg27123273",-1.12786857276972,1,"Age-Young"
"cg07618085",0.295240351199594,1,"Age-Young"
"cg02097429",-0.562845439545924,1,"Age-Young"
"cg20601192",0.676293119147958,1,"Age-Young"
"cg05053979",0.390371059802702,1,"Age-Young"
"cg14481208",0.227605637148727,1,"Age-Young"
"cg23263226",-0.193881663154471,1,"Age-Young"
"cg03771282",-0.0562985123973106,1,"Age-Young"
"cg21852513",-0.414136349723135,1,"Age-Young"
"cg05697274",0.366149601687699,1,"Age-Young"
"cg04955914",-1.6078139032112,1,"Age-Young"
"cg22075146",0.145558072327952,1,"Age-Young"
"cg23292266",-0.0111660532197748,1,"Age-Young"
"cg13939055",-0.131791044418848,1,"Age-Young"
"cg16464007",-0.293244430711699,1,"Age-Young"
"cg23713742",0.229427061922325,1,"Age-Young"
"cg03732535",0.702046487321228,1,"Age-Young"
"cg20994660",-0.188223911414333,1,"Age-Young"
"cg13650740",-0.816234376184515,1,"Age-Young"
"cg10321236",0.443960709330144,1,"Age-Young"
"cg13966575",0.135322950975627,1,"Age-Young"
"cg04295144",0.26971993930505,1,"Age-Young"
"cg13676763",0.0227626803865911,1,"Age-Young"
"cg00946598",-0.297800973714104,1,"Age-Young"
"cg16495975",-0.497437981869143,1,"Age-Young"
"cg14774440",-0.1780028060298,1,"Age-Young"
"cg03422911",0.589662381435773,1,"Age-Young"
"cg09100593",1.21132775064923,1,"Age-Young"
"cg14632729",-0.190555128735526,1,"Age-Young"
"cg18785742",0.246618365227561,1,"Age-Young"
"cg18303410",0.0110640334367328,1,"Age-Young"
"cg14709055",-0.4689671600264,1,"Age-Young"
"cg07942040",-0.345282006215864,1,"Age-Young"
"cg27509823",0.116293998085257,1,"Age-Young"
"cg18077632",-0.0967276017616948,1,"Age-Young"
"cg11203616",-0.439104242301392,1,"Age-Young"
"cg21319458",0.314048305280006,1,"Age-Young"
"cg00822241",-0.0001347774998593,1,"Age-Young"
"cg14795268",-0.297639321276578,1,"Age-Young"
"cg24908802",-0.368350113316728,1,"Age-Young"
"cg10379418",0.387868984832995,1,"Age-Young"
"cg02869559",-0.554385042196704,1,"Age-Young"
"cg01399317",-0.823008493160911,1,"Age-Young"
"cg13314614",-0.533508503237511,1,"Age-Young"
"cg16449012",0.254189011845,1,"Age-Young"
"cg14614094",0.482661489059489,1,"Age-Young"
"cg03352106",-0.46562899541641,1,"Age-Young"
"cg25256723",-0.424754307341175,1,"Age-Young"
"cg07875335",-0.610984598237688,1,"Age-Young"
"cg16214653",-0.425491231839323,1,"Age-Young"
"cg01723892",-0.288090543655643,1,"Age-Young"
"cg05134796",0.651649105545143,1,"Age-Young"
"cg05081953",0.418721216332526,1,"Age-Young"
"cg10366093",-0.559248484982697,1,"Age-Young"
"cg25283432",0.981627428046406,1,"Age-Young"
"cg11924260",-0.597115776618178,1,"Age-Young"
"cg02990598",0.305397030256991,1,"Age-Young"
"cg17927313",-0.236865437100844,1,"Age-Young"
"cg21973914",-0.552722077898759,1,"Age-Young"
"cg12544557",-0.366928843348776,1,"Age-Young"
"cg03554174",-0.0141696382250921,1,"Age-Young"
"cg09982773",0.336607127053699,1,"Age-Young"
"cg13341668",0.0443895219360795,1,"Age-Young"
"cg26611328",0.858074156090675,1,"Age-Young"
"cg07787614",-1.91016212829111,1,"Age-Young"
"cg09978734",-0.703978185434296,1,"Age-Young"
"cg00525931",-0.150779596855745,1,"Age-Young"
"cg16952974",0.123566280142766,1,"Age-Young"
"cg06161930",-0.21865298371125,1,"Age-Young"
"cg01233720",0.136347783169961,1,"Age-Young"
"cg16484401",0.144296755763655,1,"Age-Young"
"cg04781741",0.210676849363978,1,"Age-Young"
"cg10973762",-0.711413352298686,1,"Age-Young"
"cg22796593",-1.30386975349255,1,"Age-Young"
"cg13460409",0.501770739409861,1,"Age-Young"
"cg01149683",0.516473019873294,1,"Age-Young"
"cg01946401",0.308574484686926,1,"Age-Young"
"cg00275479",0.0440765518667814,1,"Age-Young"
"cg16581455",-0.169209425796863,1,"Age-Young"
"cg21681705",-0.110458254111048,1,"Age-Young"
"cg08873792",0.193458396813721,1,"Age-Young"
"cg02091109",0.164800881534578,1,"Age-Young"
"cg21503297",0.0757189810616272,1,"Age-Young"
"cg10097464",-0.386603666981548,1,"Age-Young"
"cg13320683",0.565252747780073,1,"Age-Young"
"cg19163067",-0.282072256712173,1,"Age-Young"
"cg08334899",-0.279854247047633,1,"Age-Young"
"cg00101715",0.0221942468759659,1,"Age-Young"
"cg24718722",-0.586828061918061,1,"Age-Young"
"cg04003136",0.088327852935244,1,"Age-Young"
"cg21463799",0.50723398590746,1,"Age-Young"
"cg07237926",-0.58953467559163,1,"Age-Young"
"cg01087254",0.915141384669601,1,"Age-Young"
"cg08166362",-0.552143345732458,1,"Age-Young"
"cg21919809",0.253094283251915,1,"Age-Young"
"cg20457147",0.662078212976413,1,"Age-Young"
"cg14142087",-0.743041007552903,1,"Age-Young"
"cg06142740",-0.160235302719112,1,"Age-Young"
"cg17344770",-0.266474910186623,1,"Age-Young"
"cg16522412",0.464244564699861,1,"Age-Young"
"cg16497398",0.172165215070291,1,"Age-Young"
"cg02470697",-0.0570987983003704,1,"Age-Young"
"cg08596532",0.0061874946613875,1,"Age-Young"
"cg12596182",0.838164240955818,1,"Age-Young"
"cg20012888",0.335158953187594,1,"Age-Young"
"cg01055696",0.934621610025136,1,"Age-Young"
"cg00070052",0.228821618825829,1,"Age-Young"
"cg19046826",-0.407295806776078,1,"Age-Young"
